2026-01-06 16:21:00,5.65711e-10
2026-01-06 16:21:01,50.3455
2026-01-06 16:21:02,50
2026-01-06 16:21:03,50
2026-01-06 16:21:04,50.0491
2026-01-06 16:21:05,50
2026-01-06 16:21:06,50
2026-01-06 16:21:07,50
2026-01-06 16:21:08,50
2026-01-06 16:21:09,50
2026-01-06 16:21:10,50
2026-01-06 16:21:11,50.0491
2026-01-06 16:21:12,50
2026-01-06 16:21:13,50
2026-01-06 16:21:14,50
2026-01-06 16:34:37,5.65711e-10
2026-01-06 16:34:38,50.3455
2026-01-06 16:34:39,50.0982
2026-01-06 16:34:40,49.95
2026-01-06 16:34:41,50.0491
2026-01-06 16:34:42,50
2026-01-06 16:34:43,50
2026-01-06 16:34:44,49.95
2026-01-06 16:34:45,50.0491
2026-01-06 16:34:46,50
2026-01-06 16:34:47,50
2026-01-06 16:36:05,0.513393
2026-01-06 16:36:06,50.0982
2026-01-06 16:36:07,50
2026-01-06 16:36:08,49.9002
2026-01-06 16:36:17,5.65711e-10
2026-01-06 16:36:18,50.1475
2026-01-06 16:36:19,50
2026-01-06 16:36:20,50
2026-01-06 16:36:21,50
2026-01-06 16:36:22,50
2026-01-06 16:36:23,50
2026-01-06 16:38:03,5.6571e-10
2026-01-06 16:38:04,50.9491
2026-01-06 16:38:06,24.2215
2026-01-06 16:38:10,5.6571e-10
2026-01-06 16:38:11,50.9491
2026-01-06 16:38:12,50.0491
2026-01-06 16:38:13,49.9002
2026-01-06 16:38:14,50.0982
2026-01-06 16:38:15,49.95
2026-01-06 16:38:16,50
2026-01-06 16:38:17,50
2026-01-06 16:38:18,50
2026-01-06 16:38:19,50
2026-01-06 16:38:20,50
2026-01-06 16:38:21,50.0491
2026-01-06 16:38:22,49.9002
2026-01-06 16:38:23,50.1475
2026-01-06 16:38:24,50
2026-01-06 16:38:25,49.95
2026-01-06 16:38:26,50
2026-01-06 16:38:27,50.0491
2026-01-06 16:38:28,50
2026-01-06 16:38:29,50
2026-01-06 16:38:30,50
2026-01-06 16:38:31,49.95
2026-01-06 16:38:32,50.0491
2026-01-06 16:38:33,50
2026-01-06 16:38:34,49.95
2026-01-06 16:38:35,50
2026-01-06 16:38:36,50
2026-01-06 16:42:03,5.6571e-10
2026-01-06 16:42:04,50.4451
2026-01-06 16:42:20,5.6571e-10
2026-01-06 16:42:21,50.6958
2026-01-06 16:42:38,0.0590075
2026-01-06 16:42:39,23.2897
2026-01-06 16:43:07,5.6571e-10
2026-01-06 16:43:08,50.2959
2026-01-06 16:43:37,5.6571e-10
2026-01-06 16:43:38,50.1969
2026-01-06 16:44:01,5.6571e-10
2026-01-06 16:44:02,50.1969
2026-01-06 16:44:57,5.6571e-10
2026-01-06 16:44:59,51.0806
2026-01-06 16:45:39,5.6571e-10
2026-01-06 16:45:40,50.2463
2026-01-06 16:46:02,5.6571e-10
2026-01-06 16:46:03,50.8475
2026-01-06 16:47:41,5.6571e-10
2026-01-06 16:47:42,50.1969
2026-01-06 16:47:43,18.7008
2026-01-06 16:47:44,24.5133
2026-01-06 16:47:45,50.0491
2026-01-06 16:47:46,50
2026-01-06 16:47:47,49.951
2026-01-06 16:47:48,50
2026-01-06 16:47:49,50
2026-01-06 16:47:50,32.5765
2026-01-07 17:05:06,5.65682e-10
2026-01-07 17:05:07,50.4451
2026-01-07 17:05:08,50
2026-01-07 17:05:09,50.0491
2026-01-07 17:05:10,50
2026-01-07 17:05:11,50
2026-01-07 17:05:12,50
2026-01-07 17:05:13,50
2026-01-07 17:05:14,50
2026-01-07 17:05:15,49.95
2026-01-07 17:05:16,50.0491
2026-01-07 17:13:29,5.65682e-10
2026-01-07 17:13:30,50.3455
2026-01-07 17:13:31,49.95
2026-01-07 17:13:32,50.0491
2026-01-07 17:13:33,50.0491
2026-01-07 17:13:34,49.9002
2026-01-07 17:25:00,5.65682e-10
2026-01-07 17:25:01,50.3455
2026-01-07 17:25:02,49.95
2026-01-07 17:25:03,49.951
2026-01-07 17:25:04,50.1475
2026-01-07 17:25:05,49.95
2026-01-07 17:25:06,49.8504
2026-01-07 17:25:07,50.1475
2026-01-07 17:25:12,5.96604
2026-01-07 17:25:13,50
2026-01-07 17:36:32,5.65682e-10
2026-01-07 17:36:33,50.1969
2026-01-07 17:36:34,49.95
2026-01-07 17:36:35,31.8091
2026-01-07 17:36:40,4.6691
2026-01-07 17:36:41,50
2026-01-07 17:36:42,48
2026-01-07 17:36:43,50.0982
2026-01-07 17:36:44,49.95
2026-01-07 17:36:45,49.951
2026-01-07 17:36:46,50.0491
2026-01-07 17:36:47,49.95
2026-01-07 17:48:05,5.65681e-10
2026-01-07 17:48:06,50.4451
2026-01-07 17:48:07,50.0491
2026-01-07 17:48:08,49.8504
2026-01-07 17:48:09,50.1475
2026-01-07 17:48:10,49.95
2026-01-07 17:48:11,50.0491
2026-01-07 17:48:12,50
2026-01-07 17:48:15,12.5
2026-01-07 17:48:16,50.0982
2026-01-07 17:54:15,5.65681e-10
2026-01-07 17:54:16,50.495
2026-01-07 17:54:17,1.98216
2026-01-07 17:54:18,49.95
2026-01-07 17:54:20,0.494805
2026-01-07 17:54:21,50.0491
2026-01-07 17:54:22,50
2026-01-07 17:54:23,50
2026-01-07 17:54:24,44.7761
